,date,open,high,low,close,volume,feature_SMA,feature_MiddleBand,feature_UpperBand,feature_LowerBand,feature_RSI,feature_MACD,feature_open,feature_high,feature_low,feature_close,feature_volume
1158,2023-10-03 07:35:00,27550.03,27554.29,27546.86,27547.74,29.21,27585.29,27612.47,27679.81,27545.14,27.47,-14.539108438904805,27550.03,27554.29,27546.86,27547.74,29.21
1159,2023-10-03 07:36:00,27547.73,27547.74,27521.43,27543.6,93.17,27582.09,27610.49,27679.99,27540.99,26.0,-15.548246816670144,27547.73,27547.74,27521.43,27543.6,93.17
1160,2023-10-03 07:37:00,27543.6,27576.18,27543.6,27565.01,37.31,27579.8,27608.96,27679.03,27538.88,43.22,-15.547001594575704,27543.6,27576.18,27543.6,27565.01,37.31
1161,2023-10-03 07:38:00,27565.0,27565.01,27556.38,27556.38,18.71,27577.42,27607.14,27677.86,27536.41,39.21,-15.845817802870442,27565.0,27565.01,27556.38,27556.38,18.71
1162,2023-10-03 07:39:00,27556.38,27568.78,27556.38,27568.77,13.52,27575.68,27605.62,27676.31,27534.93,46.93,-15.572099395994883,27556.38,27568.78,27556.38,27568.77,13.52
1163,2023-10-03 07:40:00,27568.78,27570.56,27568.77,27570.56,13.75,27573.8,27603.7,27672.85,27534.55,47.97,-15.213033178497426,27568.78,27570.56,27568.77,27570.56,13.75
1164,2023-10-03 07:41:00,27570.56,27573.23,27569.72,27569.72,15.42,27572.59,27601.68,27668.69,27534.67,47.49,-14.884025506027683,27570.56,27573.23,27569.72,27569.72,15.42
1165,2023-10-03 07:42:00,27569.73,27569.73,27559.96,27559.96,14.11,27571.15,27599.63,27665.33,27533.93,42.18,-14.938457359821768,27569.73,27569.73,27559.96,27559.96,14.11
1166,2023-10-03 07:43:00,27559.97,27561.67,27559.3,27561.67,12.05,27570.01,27597.61,27661.58,27533.65,43.39,-14.876076394080883,27559.97,27561.67,27559.3,27561.67,12.05
1167,2023-10-03 07:44:00,27561.66,27561.67,27561.66,27561.66,6.65,27568.99,27595.57,27657.43,27533.72,43.38,-14.778643523128267,27561.66,27561.67,27561.66,27561.66,6.65
1168,2023-10-03 07:45:00,27561.66,27561.67,27561.66,27561.67,6.75,27568.44,27593.81,27654.34,27533.27,43.39,-14.64953326882096,27561.66,27561.67,27561.66,27561.67,6.75
1169,2023-10-03 07:46:00,27561.66,27567.59,27556.9,27567.58,37.05,27568.12,27592.19,27651.06,27533.32,48.25,-14.257305540577363,27561.66,27567.59,27556.9,27567.58,37.05
1170,2023-10-03 07:47:00,27567.59,27576.69,27567.58,27576.68,14.09,27567.61,27590.94,27648.39,27533.49,54.78,-13.50507660396761,27567.59,27576.69,27567.58,27576.68,14.09
1171,2023-10-03 07:48:00,27576.69,27576.69,27576.68,27576.69,6.29,27567.04,27589.7,27645.57,27533.82,54.78,-12.797553798187437,27576.69,27576.69,27576.68,27576.69,6.29
1172,2023-10-03 07:49:00,27576.69,27576.69,27570.04,27570.04,17.05,27566.86,27588.34,27642.74,27533.95,49.37,-12.397426535510021,27576.69,27576.69,27570.04,27570.04,17.05
1173,2023-10-03 07:50:00,27570.04,27570.05,27556.38,27556.38,13.18,27566.06,27586.74,27640.04,27533.44,40.42,-12.551280858893733,27570.04,27570.05,27556.38,27556.38,13.18
1174,2023-10-03 07:51:00,27556.39,27565.04,27556.38,27565.03,16.74,27565.66,27584.97,27635.02,27534.93,47.05,-12.307267377520475,27556.39,27565.04,27556.38,27565.03,16.74
1175,2023-10-03 07:52:00,27565.04,27567.53,27561.43,27561.43,11.32,27565.0,27583.43,27631.46,27535.41,44.79,-12.1988928089595,27565.04,27567.53,27561.43,27561.43,11.32
1176,2023-10-03 07:53:00,27561.44,27561.44,27552.58,27554.24,13.2,27563.77,27581.93,27628.76,27535.09,40.54,-12.354585805536772,27561.44,27561.44,27552.58,27554.24,13.2
1177,2023-10-03 07:54:00,27554.09,27558.99,27554.09,27555.02,16.54,27562.54,27580.56,27626.44,27534.68,41.2,-12.426670219003427,27554.09,27558.99,27554.09,27555.02,16.54
1178,2023-10-03 07:55:00,27555.01,27555.02,27543.44,27545.14,16.17,27561.31,27578.95,27623.99,27533.9,35.72,-12.84941570841329,27555.01,27555.02,27543.44,27545.14,16.17
1179,2023-10-03 07:56:00,27545.14,27545.14,27536.39,27536.39,13.03,27560.37,27577.36,27622.7,27532.01,31.65,-13.53758430382004,27545.14,27545.14,27536.39,27536.39,13.03
1180,2023-10-03 07:57:00,27536.4,27553.45,27536.39,27552.07,24.29,27559.79,27576.06,27620.48,27531.64,44.1,-13.485308000294026,27536.4,27553.45,27536.39,27552.07,24.29
1181,2023-10-03 07:58:00,27552.07,27552.07,27549.5,27549.51,12.76,27559.32,27574.79,27618.54,27531.05,42.71,-13.502528756136599,27552.07,27552.07,27549.5,27549.51,12.76
1182,2023-10-03 07:59:00,27549.51,27549.51,27540.64,27540.64,9.0,27558.94,27573.36,27616.8,27529.93,38.18,-13.833156525553932,27549.51,27549.51,27540.64,27540.64,9.0
1183,2023-10-03 08:00:00,27540.65,27552.07,27540.06,27552.06,20.5,27559.12,27572.2,27614.74,27529.67,46.2,-13.632138598299207,27540.65,27552.07,27540.06,27552.06,20.5
1184,2023-10-03 08:01:00,27552.06,27553.43,27547.27,27553.42,21.28,27559.51,27570.8,27610.95,27530.64,47.09,-13.360372980350803,27552.06,27553.43,27547.27,27553.42,21.28
1185,2023-10-03 08:02:00,27553.42,27569.7,27553.42,27569.7,16.54,27559.7,27569.75,27607.05,27532.44,56.5,-12.431395072137093,27553.42,27569.7,27553.42,27569.7,16.54
1186,2023-10-03 08:03:00,27569.7,27569.7,27564.1,27564.12,16.1,27560.01,27568.71,27603.58,27533.84,52.98,-11.79278395408619,27569.7,27569.7,27564.1,27564.12,16.1
1187,2023-10-03 08:04:00,27564.11,27574.56,27564.11,27574.55,11.57,27560.24,27567.96,27600.55,27535.37,58.28,-10.775520555842377,27564.11,27574.56,27564.11,27574.55,11.57
1188,2023-10-03 08:05:00,27574.56,27574.56,27574.05,27574.06,10.49,27560.38,27567.09,27596.45,27537.73,57.95,-9.860131094850658,27574.56,27574.56,27574.05,27574.06,10.49
1189,2023-10-03 08:06:00,27574.05,27574.06,27574.05,27574.05,2.87,27560.55,27566.57,27594.43,27538.71,57.94,-9.018758892787446,27574.05,27574.06,27574.05,27574.05,2.87
1190,2023-10-03 08:07:00,27574.06,27583.9,27574.05,27583.89,37.17,27561.51,27566.33,27593.34,27539.32,63.02,-7.852699388695328,27574.06,27583.9,27574.05,27583.89,37.17
1191,2023-10-03 08:08:00,27583.89,27589.1,27580.84,27589.1,18.34,27562.6,27566.31,27593.26,27539.36,65.43,-6.5860234209867485,27583.89,27589.1,27580.84,27589.1,18.34
1192,2023-10-03 08:09:00,27589.09,27592.06,27589.09,27592.05,8.05,27563.82,27566.41,27593.7,27539.12,66.77,-5.323661810314661,27589.09,27592.06,27589.09,27592.05,8.05
1193,2023-10-03 08:10:00,27592.06,27592.06,27588.61,27588.62,14.74,27564.9,27566.67,27594.56,27538.78,63.65,-4.323204589971283,27592.06,27592.06,27588.61,27588.62,14.74
1194,2023-10-03 08:11:00,27588.61,27588.62,27585.31,27585.32,8.88,27565.61,27566.87,27595.15,27538.58,60.67,-3.5532163924253837,27588.61,27588.62,27585.31,27585.32,8.88
1195,2023-10-03 08:12:00,27585.31,27589.76,27585.31,27589.75,8.73,27566.13,27566.87,27595.16,27538.58,63.19,-2.6819641587353544,27585.31,27589.76,27585.31,27589.75,8.73
1196,2023-10-03 08:13:00,27589.76,27590.0,27587.07,27590.0,14.72,27566.66,27566.85,27595.09,27538.62,63.34,-1.8899052952874626,27589.76,27590.0,27587.07,27590.0,14.72
1197,2023-10-03 08:14:00,27590.0,27590.0,27589.99,27590.0,4.53,27567.46,27567.16,27596.07,27538.25,63.34,-1.1804686266550561,27590.0,27590.0,27589.99,27590.0,4.53
1198,2023-10-03 08:15:00,27589.99,27595.0,27589.99,27594.99,18.09,27569.01,27567.53,27597.39,27537.68,66.47,-0.3474637570216146,27589.99,27595.0,27589.99,27594.99,18.09
1199,2023-10-03 08:16:00,27594.99,27596.07,27594.99,27596.07,10.48,27570.25,27567.95,27598.81,27537.09,67.13,0.43705186429724563,27594.99,27596.07,27594.99,27596.07,10.48
1200,2023-10-03 08:17:00,27596.07,27599.54,27596.06,27599.52,19.89,27571.77,27568.38,27600.4,27536.37,69.25,1.2707607588490646,27596.07,27599.54,27596.06,27599.52,19.89
1201,2023-10-03 08:18:00,27599.51,27612.8,27599.51,27612.8,12.18,27574.11,27568.94,27603.03,27534.85,75.81,2.537901540439634,27599.51,27612.8,27599.51,27612.8,12.18
1202,2023-10-03 08:19:00,27612.8,27614.37,27612.79,27613.61,12.4,27576.46,27569.5,27605.56,27533.43,76.15,3.6893261054501636,27612.8,27614.37,27612.79,27613.61,12.4
1203,2023-10-03 08:20:00,27613.61,27623.81,27613.6,27616.71,37.01,27579.32,27570.32,27608.75,27531.89,77.46,4.825950430746161,27613.61,27623.81,27613.6,27616.71,37.01
1204,2023-10-03 08:21:00,27616.7,27623.38,27616.7,27623.38,15.84,27582.8,27571.58,27612.71,27530.46,80.05,6.088573903849465,27616.7,27623.38,27616.7,27623.38,15.84
1205,2023-10-03 08:22:00,27623.37,27625.52,27623.37,27625.51,12.66,27585.74,27572.76,27616.59,27528.93,80.81,7.278516780501377,27623.37,27625.52,27623.37,27625.51,12.66
1206,2023-10-03 08:23:00,27625.51,27626.0,27620.0,27620.01,14.76,27588.56,27573.94,27619.62,27528.26,72.92,8.096134047551459,27625.51,27626.0,27620.0,27620.01,14.76
1207,2023-10-03 08:24:00,27620.01,27629.53,27620.0,27623.91,19.58,27591.89,27575.42,27622.69,27528.14,74.82,8.955394598182465,27620.01,27629.53,27620.0,27623.91,19.58
1208,2023-10-03 08:25:00,27623.9,27631.66,27623.9,27631.65,9.02,27595.07,27577.09,27626.28,27527.91,78.15,10.002385758296441,27623.9,27631.66,27623.9,27631.65,9.02
1209,2023-10-03 08:26:00,27631.66,27631.66,27628.35,27628.35,18.22,27598.07,27578.79,27629.09,27528.49,73.63,10.772923810134671,27631.66,27631.66,27628.35,27628.35,18.22
1210,2023-10-03 08:27:00,27628.36,27631.66,27624.61,27624.61,16.19,27600.27,27579.98,27631.75,27528.21,68.71,11.277980643088085,27628.36,27631.66,27624.61,27624.61,16.19
1211,2023-10-03 08:28:00,27624.61,27630.3,27624.61,27626.25,46.91,27602.75,27581.38,27634.31,27528.45,69.68,11.760202156579908,27624.61,27630.3,27624.61,27626.25,46.91
1212,2023-10-03 08:29:00,27626.26,27630.05,27626.25,27630.04,7.27,27604.97,27582.6,27637.16,27528.05,71.88,12.306506743625505,27626.26,27630.05,27626.25,27630.04,7.27
1213,2023-10-03 08:30:00,27630.04,27633.14,27630.04,27633.13,7.89,27607.33,27583.86,27640.12,27527.59,73.58,12.880297411473293,27630.04,27633.14,27630.04,27633.13,7.89
1214,2023-10-03 08:31:00,27633.13,27638.03,27633.13,27638.03,13.17,27609.89,27585.22,27643.37,27527.07,76.08,13.54907915208969,27633.13,27638.03,27633.13,27638.03,13.17
1215,2023-10-03 08:32:00,27638.02,27639.18,27638.02,27639.17,9.09,27612.1,27586.81,27646.45,27527.16,76.64,14.150420530779229,27638.02,27639.18,27638.02,27639.17,9.09
1216,2023-10-03 08:33:00,27639.17,27642.83,27639.17,27642.82,16.08,27614.25,27588.43,27649.67,27527.18,78.41,14.790215657914814,27639.17,27642.83,27639.17,27642.82,16.08
1217,2023-10-03 08:34:00,27642.83,27642.83,27612.46,27612.47,22.18,27615.07,27589.44,27650.56,27528.33,46.47,14.106243760492362,27642.83,27642.83,27612.46,27612.47,22.18
1218,2023-10-03 08:35:00,27612.47,27612.47,27600.0,27600.0,49.44,27615.52,27590.21,27650.87,27529.56,39.3,12.960701094521937,27612.47,27612.47,27600.0,27600.0,49.44
1219,2023-10-03 08:36:00,27600.01,27603.18,27598.71,27603.17,27.58,27616.24,27590.92,27651.33,27530.52,41.79,12.03195461908399,27600.01,27603.18,27598.71,27603.17,27.58
1220,2023-10-03 08:37:00,27603.17,27616.68,27603.17,27616.68,8.28,27617.32,27591.72,27652.42,27531.03,51.12,11.710983522341849,27603.17,27616.68,27603.17,27616.68,8.28
1221,2023-10-03 08:38:00,27616.61,27632.7,27616.61,27631.07,10.96,27618.96,27592.81,27654.35,27531.27,58.8,11.966271369343303,27616.61,27632.7,27616.61,27631.07,10.96
1222,2023-10-03 08:39:00,27631.06,27632.48,27629.92,27630.1,7.27,27620.56,27594.01,27656.08,27531.95,58.12,12.12041250009861,27631.06,27632.48,27629.92,27630.1,7.27
1223,2023-10-03 08:40:00,27630.11,27633.42,27630.1,27633.41,8.8,27622.1,27595.55,27657.63,27533.47,59.83,12.354918540819199,27630.11,27633.42,27630.1,27633.41,8.8
1224,2023-10-03 08:41:00,27633.42,27634.6,27633.41,27634.6,10.59,27623.64,27596.94,27659.35,27534.54,60.46,12.575633544140146,27633.42,27634.6,27633.41,27634.6,10.59
1225,2023-10-03 08:42:00,27634.59,27634.6,27634.58,27634.58,9.66,27625.04,27598.41,27660.84,27535.97,60.45,12.7351989216113,27634.59,27634.6,27634.58,27634.58,9.66
1226,2023-10-03 08:43:00,27634.59,27634.59,27633.42,27633.42,7.91,27625.87,27599.99,27661.87,27538.11,59.36,12.794484388410638,27634.59,27634.59,27633.42,27633.42,7.91
1227,2023-10-03 08:44:00,27633.43,27633.43,27629.2,27629.21,5.07,27626.49,27601.47,27662.5,27540.45,55.43,12.64281083073729,27633.43,27633.43,27629.2,27629.21,5.07
1228,2023-10-03 08:45:00,27629.2,27632.91,27629.2,27632.9,5.68,27627.14,27603.23,27662.67,27543.79,58.08,12.619149973688764,27629.2,27632.91,27629.2,27632.9,5.68
1229,2023-10-03 08:46:00,27632.91,27632.91,27614.73,27614.73,10.15,27626.79,27604.8,27661.09,27548.5,44.0,11.837436761794379,27632.91,27632.91,27614.73,27614.73,10.15
1230,2023-10-03 08:47:00,27614.74,27614.74,27611.31,27611.32,5.84,27626.23,27605.98,27660.21,27551.76,41.92,10.972844286374311,27614.74,27614.74,27611.31,27611.32,5.84
1231,2023-10-03 08:48:00,27611.32,27611.32,27611.31,27611.31,14.16,27625.88,27607.22,27658.95,27555.49,41.92,10.172657116519986,27611.32,27611.32,27611.31,27611.31,14.16
